seg_id,name,highway,posted_speed_mph,speed_source,lanes_final,lanes_source,roadway_width_ft,median_type,sidewalk_presence,adt,adt_source,op_speed_85_mph,median_hh_income,pct_poverty,pct_hispanic,pct_black_nh,pct_white_nh,pct_zero_car_hh,length_ft,oneway,merged_dual,n_signals,mid_lat,mid_lon,google_maps,u,v,key,osmid,highway_all,lanes,maxspeed_mph,width_ft,surface,lit,sidewalk,cycleway,parking,deg_u,deg_v,signal_u,signal_v,bearing,dual_carriageway,n_twins_merged,twin_seg_ids,lanes_rep_half,lanes_twin_half,maxspeed_city,match_frac,city_name,speed_name_match,geom_match_frac,city_lanes,avg_lane_width_ft,median_width_ft,lanes_osm_city_agree,width_source,median_source,adt_year,n_adt_stations,op_speed_source,bg_geoid,pop,pop_density_sqmi,sw_left_frac,sw_right_frac,sidewalk_source
C-09139,East T C Jester Boulevard,tertiary,35.0,city,4.0,city,48.0,Raised,one_side,9235.0,street_median,,167083.0,4.8,23.4,5.6,54.2,0.0,349.6004365242685,False,True,0,29.802289,-95.425659,"https://maps.google.com/?q=29.802289,-95.425659",2418105968,5667666612,0,1132997418,tertiary,4.0,,,concrete,yes,one_side,,,3,4,False,False,322.594235749907,True,1,C-09669,2.0,2.0,35.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015111002,1269.0,5739.0,0.27,1.0,osm_footway
C-09141,East T C Jester Boulevard,tertiary,40.0,city,4.0,city,48.0,Raised,none,9235.0,street_median,,75300.0,15.4,35.0,7.9,42.7,10.8,549.111119804167,False,True,0,29.805024,-95.43325,"https://maps.google.com/?q=29.805024,-95.43325",5611345673,2404884901,0,668954692,tertiary,4.0,,,concrete,yes,,,,4,3,False,False,304.5662149983644,True,1,C-09145,2.0,2.0,40.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015111003,1878.0,7037.0,0.0,0.0,osm_footway
C-09143,Stacy Brook Lane,residential,40.0,city,4.0,city,48.0,Raised,none,,,,75300.0,15.4,35.0,7.9,42.7,10.8,169.2579158523244,True,False,0,29.804844,-95.432438,"https://maps.google.com/?q=29.804844,-95.432438",153121739,5611345673,1,587452408|289191547,residential,,,,,,,,,4,4,False,False,294.9726780958679,False,0,,,,40.0,0.4,T C JESTER BLVD,False,0.4,4.0,12.0,12.0,,city_lanes_x_width,city,,,,482015111003,1878.0,7037.0,0.0,0.0,osm_footway
C-09146,East T C Jester Boulevard,tertiary,40.0,city,4.0,city,48.0,Raised,none,9235.0,street_median,,75300.0,15.4,35.0,7.9,42.7,10.8,330.00373823620725,False,True,0,29.805838,-95.434271,"https://maps.google.com/?q=29.805838,-95.434271",2404884901,2404884903,0,668954692,tertiary,4.0,,,concrete,yes,,,,3,3,False,False,314.69097351090585,True,1,C-09744,2.0,2.0,40.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015111003,1878.0,7037.0,0.0,0.0,osm_footway
C-09153,East T C Jester Boulevard,tertiary,40.0,city,4.0,city,48.0,Raised,one_side,9235.0,street_median,,166519.0,7.9,58.7,3.7,33.4,0.0,383.65639054887527,False,True,0,29.818866,-95.444384,"https://maps.google.com/?q=29.818866,-95.444384",153121787,2700791738,0,15369796,tertiary,4.0,,,asphalt,,,,,3,3,False,False,356.90810821132686,True,2,C-09155|C-09681,2.0,2.0,40.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015302003,876.0,2396.0,0.0,1.0,osm_footway
C-09154,East T C Jester Boulevard,tertiary,40.0,city,4.0,city,48.0,Raised,one_side,9235.0,street_median,,166519.0,7.9,58.7,3.7,33.4,0.0,399.8219664353164,False,True,0,29.817796,-95.444273,"https://maps.google.com/?q=29.817796,-95.444273",153121787,2374649057,0,15369796,tertiary,5.0,,,concrete,,,,,3,4,False,False,345.5218277109785,True,1,C-02379,2.0,3.0,40.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015302003,876.0,2396.0,0.18,1.0,osm_footway
C-09158,West 34th Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,15324.0,street_median,,166519.0,7.9,58.7,3.7,33.4,0.0,383.9831152530216,False,True,0,29.817274,-95.443485,"https://maps.google.com/?q=29.817274,-95.443485",2374649057,7046038083,0,423427882|694118510,secondary,4.0,,,concrete:plates,yes,,lane,,4,3,False,False,267.91023606609843,True,1,C-09150,2.0,2.0,35.0,1.0,34TH ST,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015302003,876.0,2396.0,0.09,1.0,osm_footway
C-09165,Taft Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,one_side,,,,68750.0,5.1,13.0,0.0,79.7,1.8,414.586044692852,False,False,0,29.742993,-95.385934,"https://maps.google.com/?q=29.742993,-95.385934",153134001,1190300556,0,15436543,tertiary,2.0,,,asphalt,,one_side,,,3,3,False,False,357.5093219074363,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014107042,817.0,6903.0,1.0,0.36,osm_footway
C-09166,Lovett Boulevard,tertiary,30.0,default_30_unposted,4.0,osm,48.0,Divided (unspecified),one_side,709.0,measured,27.0,68750.0,5.1,13.0,0.0,79.7,1.8,408.8125540885269,False,True,0,29.743421,-95.386586,"https://maps.google.com/?q=29.743421,-95.386586",153133996,153205696,0,103091253,tertiary,4.0,,,asphalt,,,,,3,4,False,False,86.65985863844351,True,1,C-09163,2.0,2.0,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,2026.0,1.0,measured,482014107042,817.0,6903.0,0.18,1.0,osm_footway
C-09167,Audubon Place,residential,30.0,default_30_local,2.0,osm,24.0,Divided (unspecified),one_side,,,,75407.0,21.8,3.0,22.6,61.7,35.9,369.4147625544006,False,True,0,29.741904,-95.386493,"https://maps.google.com/?q=29.741904,-95.386493",6130753789,6130753790,0,654247786,residential,2.0,,,asphalt,,,,,3,3,False,False,357.4323331489959,True,1,C-09252,1.0,1.0,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014107041,1118.0,14641.0,0.18,1.0,osm_footway
C-09168,East Memorial Loop Drive,tertiary,30.0,osm,2.0,osm,24.0,,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,1710.8465667066412,False,False,0,29.772034,-95.43176,"https://maps.google.com/?q=29.772034,-95.43176",153147523,153147546,0,109666840|1466721179|1466721180|109666836,tertiary,2.0,30.0,,asphalt,yes,none,,none,3,3,False,False,337.66799151433565,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,0.09,0.0,osm_footway
C-09169,East Memorial Loop Drive,tertiary,30.0,osm,2.0,osm,24.0,,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,2185.330042132524,False,False,0,29.77662,-95.434288,"https://maps.google.com/?q=29.77662,-95.434288",153147523,11337837283,0,535984362|150655212|109666836,tertiary,2.0,30.0,,asphalt,yes,none,,,3,3,False,False,121.75029951585105,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,0.09,0.09,osm_footway
C-09170,Memorial Loop Drive,tertiary,30.0,osm,2.0,osm,24.0,,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,1381.9312348359513,False,False,0,29.775864,-95.431003,"https://maps.google.com/?q=29.775864,-95.431003",153147523,153427496,0,843237830|109666838,tertiary,2.0,30.0,,asphalt,yes,none,,,3,3,False,False,231.71386184698406,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,0.09,0.09,osm_footway
C-09171,East Memorial Loop Drive,tertiary,30.0,osm,2.0,osm,24.0,,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,2150.08313986106,False,False,0,29.767803,-95.428419,"https://maps.google.com/?q=29.767803,-95.428419",153147546,5290312204,0,1354147246|547501847,tertiary,2.0,30.0,,concrete,yes,none,,none,3,3,False,False,349.27760184402956,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,0.09,0.0,osm_footway
C-09172,Arnot Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,partial,,,,250001.0,0.7,2.6,0.0,96.0,0.0,1007.5048472300202,False,False,0,29.7696,-95.428905,"https://maps.google.com/?q=29.7696,-95.428905",153147546,153215646,0,1465790528|1465790531|123417901,tertiary,2.0,,,asphalt,yes,both,,present,3,3,False,False,274.30440590078655,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482015108021,1476.0,573.0,0.0,0.36,osm_footway
C-09175,East 23rd Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,181250.0,17.4,25.0,0.0,54.3,0.0,338.4393377194709,False,False,0,29.807247,-95.395058,"https://maps.google.com/?q=29.807247,-95.395058",153150100,2904870322,0,264002146,residential,2.0,,,asphalt,,,,,3,4,False,False,266.91018859909013,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115024,933.0,6594.0,0.09,0.0,osm_footway
C-09176,East 23rd Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,181250.0,17.4,25.0,0.0,54.3,0.0,118.8403731373611,False,False,0,29.807233,-95.395778,"https://maps.google.com/?q=29.807233,-95.395778",153150100,153150114,0,264002146|15450053,residential,2.0,,,asphalt,,,,,3,3,False,False,87.81344867163335,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015115024,933.0,6594.0,0.0,0.91,osm_footway
C-09180,West 18th Street,secondary,35.0,city,4.0,city,48.0,Raised,none,12035.0,street_median,,84821.0,7.4,33.8,0.9,59.1,0.0,282.55415609899904,False,True,0,29.801697,-95.433546,"https://maps.google.com/?q=29.801697,-95.433546",153156870,2389429587,0,423465948,secondary,4.0,,,concrete:plates,yes,,none,,3,3,False,False,268.04627956111966,True,1,C-09181,2.0,2.0,35.0,1.0,18TH ST,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-09183,West 18th Street,secondary,35.0,city,4.0,city,48.0,Raised,none,12035.0,street_median,,84821.0,7.4,33.8,0.9,59.1,0.0,270.06202513431305,False,True,0,29.801703,-95.432675,"https://maps.google.com/?q=29.801703,-95.432675",2389429587,2389429591,0,423465948,secondary,4.0,,,concrete:plates,yes,,none,,3,3,False,False,267.7894233048428,True,1,C-09705,2.0,2.0,35.0,1.0,18TH ST,True,1.0,4.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-09186,Croydon Court,residential,35.0,city,4.0,city,48.0,Raised,one_side,,,,211544.0,37.3,70.2,0.0,26.7,0.0,230.23769137539912,False,False,0,29.788461,-95.416784,"https://maps.google.com/?q=29.788461,-95.416784",153159221,152868486,0,15438646,residential,,,,,,,,,1,3,False,False,279.8976870253145,False,0,,,,35.0,0.4,T C JESTER BLVD,False,0.4,4.0,12.0,40.0,,city_lanes_x_width,city,,,,482015109021,1133.0,6023.0,0.91,0.36,osm_footway
C-09187,South Rice Avenue,secondary,30.0,default_30_unposted,4.0,osm,48.0,Divided (unspecified),one_side,5926.0,street_median,,242143.0,1.6,3.2,0.0,59.8,0.0,138.09469534066022,False,True,0,29.689409,-95.467801,"https://maps.google.com/?q=29.689409,-95.467801",153159569,153159573,0,216507595,secondary,4.0,,,concrete:plates,yes,one_side,,,3,4,False,False,190.53494858459567,True,1,C-09090,2.0,2.0,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014208002,974.0,3844.0,0.45,1.0,osm_footway
C-09190,South Rice Avenue,secondary,30.0,osm,4.0,osm,48.0,Divided (unspecified),both,5926.0,street_median,,242143.0,1.6,3.2,0.0,59.8,0.0,361.2980145845462,False,True,0,29.688735,-95.46794,"https://maps.google.com/?q=29.688735,-95.46794",153159589,153159573,0,1429158688,secondary,4.0,30.0,,asphalt,yes,one_side,,,3,4,False,False,181.52463272193316,True,1,C-09193,2.0,2.0,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014208002,974.0,3844.0,0.55,1.0,osm_footway
C-09195,Carew Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,both,,,,250001.0,3.1,4.5,8.0,55.6,0.0,1164.9307392574792,False,False,0,29.687854,-95.465995,"https://maps.google.com/?q=29.687854,-95.465995",153159711,153159714,2,15448784|15439398,residential,,,,asphalt,yes,both,,,3,3,False,False,177.36964603527545,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014208001,876.0,2467.0,0.0,0.0,osm_road_tag
C-09196,South Rice Avenue,secondary,30.0,osm,2.0,osm,24.0,,partial,5926.0,street_median,,242143.0,1.6,3.2,0.0,59.8,0.0,303.30341476021147,True,False,0,29.687828,-95.467448,"https://maps.google.com/?q=29.687828,-95.467448",153159711,153159714,0,631703391,secondary,2.0,30.0,,asphalt,yes,one_side,,,3,3,False,False,357.3696460352754,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014208002,974.0,3844.0,0.0,0.09,osm_footway
C-09197,Renwick Drive,residential,30.0,default_30_local,4.0,osm,48.0,Divided (unspecified),partial,6346.0,street_median,,130208.0,21.9,18.5,3.0,44.4,4.5,270.8258753847608,False,True,0,29.686988,-95.484463,"https://maps.google.com/?q=29.686988,-95.484463",2396430863,2396433263,0,231234364,residential,4.0,,,concrete,,,,,3,3,False,False,170.58843324677935,True,1,C-08242,2.0,2.0,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014217004,995.0,8194.0,0.0,0.18,osm_footway
C-09198,Yarwell Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,162125.0,23.7,7.4,5.3,72.2,0.0,332.8944434294709,False,False,0,29.670294,-95.487159,"https://maps.google.com/?q=29.670294,-95.487159",153172747,153172749,0,15439667,residential,2.0,,,,,,,,1,4,False,False,87.51545250444558,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014219003,1235.0,7764.0,0.0,0.0,osm_footway
C-09199,North Shepherd Drive,primary,35.0,city,6.0,city,72.0,Raised,one_side,25754.0,street_median,,70774.0,7.9,19.9,39.4,30.3,7.6,1293.4886196713646,False,True,0,29.819188,-95.410394,"https://maps.google.com/?q=29.819188,-95.410394",2414086322,4361117630,0,423426474|300823442|233065876|423426455,primary,6.0,35.0,,concrete,yes,one_side,none,none,2,4,False,False,357.19507906656474,True,1,C-08935,3.0,3.0,35.0,1.0,SHEPHERD DR,True,1.0,6.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015306001,1193.0,1815.0,0.09,0.82,osm_footway
C-09201,,secondary,35.0,city,2.0,city,24.0,Undivided,one_side,,,,250001.0,0.7,2.6,0.0,96.0,0.0,156.2401558965308,True,False,0,29.771269,-95.423622,"https://maps.google.com/?q=29.771269,-95.423622",153185550,4723086233,0,297615905,secondary,2.0,,,concrete:plates,,,,,3,3,False,False,244.2613719035151,False,0,,,,35.0,0.8,WASHINGTON AVE,True,0.8,2.0,12.0,0.0,1.0,city_lanes_x_width,city,,,,482015108021,1476.0,573.0,0.0,1.0,osm_footway
C-09203,Washington Avenue,secondary,35.0,city,4.0,city,48.0,Undivided,both,25062.0,street_median,,250001.0,0.7,2.6,0.0,96.0,0.0,176.60305770882837,False,True,0,29.771152,-95.423081,"https://maps.google.com/?q=29.771152,-95.423081",1100365893,1376403984,0,94782146|423465943,secondary,4.0,,,concrete:plates,,one_side,,,3,3,False,False,282.44449892119735,True,1,C-05815,2.0,2.0,35.0,0.4,WASHINGTON AVE,True,0.4,4.0,12.0,0.0,1.0,city_lanes_x_width,city,,,,482015108021,1476.0,573.0,0.82,1.0,osm_footway
C-09204,,secondary,35.0,city,4.0,city,48.0,Undivided,one_side,,,,250001.0,0.7,2.6,0.0,96.0,0.0,95.71520704970203,True,False,0,29.771096,-95.42329,"https://maps.google.com/?q=29.771096,-95.42329",1100365893,5934572823,0,297615929,secondary,2.0,,,concrete:plates,,,,,3,3,False,False,348.85338674848595,False,0,,,,35.0,1.0,WASHINGTON AVE,True,1.0,4.0,12.0,0.0,0.0,city_lanes_x_width,city,,,,482015108021,1476.0,573.0,0.0,1.0,osm_footway
C-09206,Westcott Street,unclassified,30.0,default_30_local,2.0,osm,24.0,Undivided,both,23988.0,street_median,,110542.0,6.7,19.4,4.5,62.5,0.0,830.8478070333243,False,False,0,29.760251,-95.421391,"https://maps.google.com/?q=29.760251,-95.421391",2775291957,1633450390,0,148087200|272585542,unclassified,2.0,,,asphalt,,one_side,,,1,4,False,False,4.356088164193198,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108031,2392.0,7653.0,0.73,0.82,osm_footway
C-09209,Westcott Street,secondary,40.0,city,6.0,city,72.0,Raised,both,23988.0,street_median,,110542.0,6.7,19.4,4.5,62.5,0.0,71.97315252491438,True,False,0,29.761316,-95.421537,"https://maps.google.com/?q=29.761316,-95.421537",153185711,1633446494,0,255713674,secondary,3.0,,,concrete:plates,,,,,5,4,False,False,127.89368684019382,False,0,,,,40.0,1.0,MEMORIAL DR,False,1.0,6.0,12.0,30.0,0.0,city_lanes_x_width,city,,,,482015108031,2392.0,7653.0,1.0,0.91,osm_footway
C-09210,Westcott Street,secondary,35.0,city,4.0,city,48.0,Raised,one_side,23988.0,street_median,,112829.0,4.1,17.9,0.0,61.7,4.4,280.2252552702056,False,True,0,29.761776,-95.421481,"https://maps.google.com/?q=29.761776,-95.421481",1633450390,1944730654,0,94782130,secondary,4.0,,,concrete:plates,,one_side,none,,4,3,False,False,355.7679962282027,True,1,C-09217,2.0,2.0,35.0,1.0,WESTCOTT ST,True,1.0,4.0,12.0,20.0,1.0,city_lanes_x_width,city,,,,482015108013,1361.0,11939.0,0.18,1.0,osm_footway
C-09211,Memorial Drive,primary,40.0,city,6.0,city,72.0,Raised,one_side,32208.0,street_median,,112829.0,4.1,17.9,0.0,61.7,4.4,161.59978292964777,False,True,0,29.761403,-95.421208,"https://maps.google.com/?q=29.761403,-95.421208",1633450390,1633450393,0,379133588,primary,7.0,35.0,,concrete:plates,yes,one_side,,,4,4,False,False,263.9870655493075,True,1,C-09207,4.0,3.0,40.0,1.0,MEMORIAL DR,True,1.0,6.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015108013,1361.0,11939.0,0.18,1.0,osm_footway
C-09213,Glen Cove Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,110542.0,6.7,19.4,4.5,62.5,0.0,822.990116933182,False,False,0,29.760354,-95.422374,"https://maps.google.com/?q=29.760354,-95.422374",1633450394,153415199,0,15455621,residential,2.0,,,asphalt,,,,,3,1,False,False,42.312639607326695,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015108031,2392.0,7653.0,0.0,0.09,osm_footway
C-09215,Memorial Drive,primary,40.0,city,6.0,city,72.0,Raised,one_side,32208.0,street_median,,112829.0,4.1,17.9,0.0,61.7,4.4,222.13943645818756,False,True,0,29.761397,-95.421812,"https://maps.google.com/?q=29.761397,-95.421812",1633450394,1633450390,0,256179177,primary,7.0,35.0,,concrete:plates,,one_side,,,3,4,False,False,272.6622396898837,True,1,C-09208,3.0,4.0,40.0,1.0,MEMORIAL DR,True,1.0,6.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015108013,1361.0,11939.0,0.0,0.55,osm_footway
C-09218,Hazard Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,84375.0,20.8,6.7,4.7,45.5,9.6,274.0017592872372,False,False,0,29.741531,-95.40707,"https://maps.google.com/?q=29.741531,-95.40707",153188918,153188921,0,15441305,tertiary,2.0,,,asphalt,,,,,3,4,False,False,357.25763915397283,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108022,451.0,7156.0,1.0,1.0,osm_footway
C-09219,Hawthorne Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,84375.0,20.8,6.7,4.7,45.5,9.6,346.6240963348753,False,False,0,29.741901,-95.407624,"https://maps.google.com/?q=29.741901,-95.407624",153188918,153243027,0,15445462,residential,2.0,,,,,,,,3,1,False,False,87.4886857184783,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014108022,451.0,7156.0,0.18,0.18,osm_footway
C-09220,Brentwood Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,380.0,measured,,106215.0,5.4,13.1,2.6,67.9,6.1,268.44798285559835,False,False,0,29.754229,-95.410325,"https://maps.google.com/?q=29.754229,-95.410325",153191378,153281533,0,15448182,residential,,,,asphalt,,,,,3,2,False,False,87.6515124123533,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,2014.0,1.0,,482014103003,1823.0,7028.0,0.0,0.0,osm_footway
C-09221,Brentwood Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,380.0,street_median,,106215.0,5.4,13.1,2.6,67.9,6.1,978.7149455842246,False,False,0,29.75469,-95.408878,"https://maps.google.com/?q=29.75469,-95.408878",153191378,153191378,0,15441523|15448182,residential,2.0,,,asphalt,,,,,3,3,False,False,0.0,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014103003,1823.0,7028.0,0.0,0.0,osm_footway
C-09222,South Shepherd Drive,primary,30.0,default_30_unposted,4.0,osm,48.0,,none,380.0,measured,,250001.0,3.3,10.9,0.0,69.5,3.9,120.71036342847071,False,False,0,29.754391,-95.410746,"https://maps.google.com/?q=29.754391,-95.410746",153281533,153362010,0,289202904,primary,4.0,,,concrete,yes,,,,2,3,False,False,181.36502869495465,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,2014.0,1.0,,482014111001,1137.0,3728.0,0.0,0.0,osm_footway
C-09225,West Dallas Street,secondary,30.0,default_30_unposted,4.0,osm,48.0,,both,8928.0,street_median,,84695.0,3.0,35.9,14.7,38.2,21.8,208.47660849416843,False,False,0,29.757756,-95.375732,"https://maps.google.com/?q=29.757756,-95.375732",153192130,4230321065,0,103371609,secondary,4.0,,,,,,,,3,3,False,False,267.44488395280877,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014101022,2003.0,21886.0,1.0,1.0,osm_footway
C-09226,Crosby Street,residential,30.0,default_30_local,1.0,osm,12.0,Undivided,partial,,,,84695.0,3.0,35.9,14.7,38.2,21.8,245.26806496681294,True,False,0,29.757415,-95.376055,"https://maps.google.com/?q=29.757415,-95.376055",153192130,153362562,0,15452957,residential,1.0,,,asphalt,,,,,3,4,False,False,357.33509799279494,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014101022,2003.0,21886.0,0.18,0.18,osm_footway
C-09227,Crosby Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,38363.0,51.2,15.5,56.0,22.2,24.8,793.5997854784633,False,False,0,29.758841,-95.376269,"https://maps.google.com/?q=29.758841,-95.376269",1409298182,10023963434,0,1052920705|1052920706|1052920709|127288601,residential,2.0,,,asphalt,,,,,3,3,False,False,178.0918277538218,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014101021,1909.0,9227.0,0.91,0.18,osm_footway
C-09229,Cummins Street,residential,30.0,default_30_local,4.0,osm,48.0,Divided (unspecified),partial,,,,89904.0,9.7,25.2,13.1,57.0,21.7,249.29647449422274,False,True,0,29.729635,-95.438281,"https://maps.google.com/?q=29.729635,-95.438281",153200886,2963219814,0,290744748,residential,4.0,,,concrete:plates,,,,,1,3,False,False,347.3102138516087,True,1,C-09829,2.0,2.0,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014115062,1362.0,18067.0,0.0,0.36,osm_footway
C-09230,Worthshire Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,211544.0,37.3,70.2,0.0,26.7,0.0,799.9735655570094,False,False,0,29.789109,-95.415281,"https://maps.google.com/?q=29.789109,-95.415281",153209360,153303537,0,15453403,residential,2.0,,,,,,,,3,4,False,False,180.661355086679,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015109021,1133.0,6023.0,0.0,0.09,osm_footway
